Year_From,Year_To,Direction,State_To,County_To,State,County,State_From_Name,County_From_Name,Returns,Exemptions,Income
1993,1994,Inflow,36,75,63,11,XX,Region 1: Northeast,135,291,3917
1993,1994,Inflow,36,75,63,12,XX,Region 2: Midwest,69,142,2411
1993,1994,Inflow,36,75,63,13,XX,Region 3: South,235,491,4991
1993,1994,Inflow,36,75,63,14,XX,Region 4: West,82,170,1937
1993,1994,Inflow,36,75,63,50,NY,County Non-Migrant,40278,96543,1330101
1993,1994,Inflow,36,77,0,1,NY,Otsego (Total Migrant),1222,2348,29469
1993,1994,Inflow,36,77,36,25,NY,Delaware,191,365,3773
1993,1994,Inflow,36,77,36,17,NY,Chenango,113,228,2132
1993,1994,Inflow,36,77,36,43,NY,Herkimer,65,137,1413
1993,1994,Inflow,36,77,36,65,NY,Oneida,47,88,978
1993,1994,Inflow,36,77,36,95,NY,Schoharie,45,97,850
1993,1994,Inflow,36,77,36,103,NY,Suffolk,42,66,796
1993,1994,Inflow,36,77,36,7,NY,Broome,32,60,539
1993,1994,Inflow,36,77,36,1,NY,Albany,23,34,486
1993,1994,Inflow,36,77,36,81,NY,Queens,22,44,780
1993,1994,Inflow,36,77,36,59,NY,Nassau,22,44,557
1993,1994,Inflow,36,77,36,53,NY,Madison,18,36,497
1993,1994,Inflow,36,77,36,57,NY,Montgomery,18,36,344
1993,1994,Inflow,36,77,36,71,NY,Orange,15,27,437
1993,1994,Inflow,36,77,36,119,NY,Westchester,14,19,380
1993,1994,Inflow,36,77,36,67,NY,Onondaga,13,21,262
1993,1994,Inflow,36,77,36,91,NY,Saratoga,12,23,362
1993,1994,Inflow,36,77,36,61,NY,New York,12,14,1421
1993,1994,Inflow,36,77,36,93,NY,Schenectady,11,25,467
1993,1994,Inflow,36,77,57,5,FR,APO / FPO Zip Code,11,15,215
1993,1994,Inflow,36,77,57,1,FR,Foreign / Overseas,10,10,169
1993,1994,Inflow,36,77,34,3,NJ,Bergen,10,17,197
1993,1994,Inflow,36,77,36,105,NY,Sullivan,10,20,347
1993,1994,Inflow,36,77,63,10,XX,Same State,144,255,3039
1993,1994,Inflow,36,77,63,11,XX,Region 1: Northeast,117,244,3526
1993,1994,Inflow,36,77,63,12,XX,Region 2: Midwest,38,83,1294
1993,1994,Inflow,36,77,63,13,XX,Region 3: South,120,243,3058
1993,1994,Inflow,36,77,63,14,XX,Region 4: West,47,97,1150
1993,1994,Inflow,36,77,63,50,NY,County Non-Migrant,19175,43199,576586
1993,1994,Inflow,36,79,0,1,NY,Putnam (Total Migrant),2689,5244,117486
1993,1994,Inflow,36,79,36,119,NY,Westchester,1127,2310,52216
1993,1994,Inflow,36,79,36,27,NY,Dutchess,258,465,8112
1993,1994,Inflow,36,79,36,5,NY,Bronx,223,541,10944
1993,1994,Inflow,36,79,9,1,Ct,Fairfield,110,180,4896
1993,1994,Inflow,36,79,36,61,NY,New York,105,189,8470
1993,1994,Inflow,36,79,36,81,NY,Queens,97,240,5359
1993,1994,Inflow,36,79,36,59,NY,Nassau,45,82,2749
1993,1994,Inflow,36,79,36,47,NY,Kings,44,78,2307
1993,1994,Inflow,36,79,36,87,NY,Rockland,39,74,1819
1993,1994,Inflow,36,79,36,71,NY,Orange,37,63,1478
1993,1994,Inflow,36,79,36,103,NY,Suffolk,26,53,865
1993,1994,Inflow,36,79,34,3,NJ,Bergen,19,30,972
1993,1994,Inflow,36,79,36,111,NY,Ulster,19,38,573
1993,1994,Inflow,36,79,57,1,FR,Foreign / Overseas,14,17,701
1993,1994,Inflow,36,79,9,9,Ct,New Haven,14,25,586
1993,1994,Inflow,36,79,9,3,Ct,Hartford,13,17,342
1993,1994,Inflow,36,79,12,99,Fl,Palm Beach,11,16,359
1993,1994,Inflow,36,79,34,17,NJ,Hudson,10,20,610
1993,1994,Inflow,36,79,6,37,Ca,Los Angeles,10,15,498
1993,1994,Inflow,36,79,63,10,XX,Same State,93,166,2470
1993,1994,Inflow,36,79,63,11,XX,Region 1: Northeast,118,203,4108
1993,1994,Inflow,36,79,63,12,XX,Region 2: Midwest,63,101,1914
1993,1994,Inflow,36,79,63,13,XX,Region 3: South,136,225,3671
1993,1994,Inflow,36,79,63,14,XX,Region 4: West,58,96,1467
1993,1994,Inflow,36,79,63,50,NY,County Non-Migrant,30945,72596,1515547
1993,1994,Inflow,36,81,0,1,NY,Queens (Total Migrant),30989,60351,801148
1993,1994,Inflow,36,81,36,47,NY,Kings,9637,21334,243801
1993,1994,Inflow,36,81,36,61,NY,New York,5424,10272,150890
1993,1994,Inflow,36,81,36,59,NY,Nassau,3226,5979,105955
1993,1994,Inflow,36,81,36,5,NY,Bronx,2555,5434,62260
1993,1994,Inflow,36,81,36,103,NY,Suffolk,1252,2196,40071
1993,1994,Inflow,36,81,57,1,FR,Foreign / Overseas,734,874,11439
1993,1994,Inflow,36,81,36,119,NY,Westchester,467,834,17785
1993,1994,Inflow,36,81,34,17,NJ,Hudson,431,787,10099
1993,1994,Inflow,36,81,36,85,NY,Richmond,328,664,10351
1993,1994,Inflow,36,81,34,3,NJ,Bergen,318,544,9764
1993,1994,Inflow,36,81,6,37,Ca,Los Angeles,281,535,5375
1993,1994,Inflow,36,81,12,25,Fl,Dade,228,397,3817
1993,1994,Inflow,36,81,12,11,Fl,Broward,196,353,3797
1993,1994,Inflow,36,81,34,13,NJ,Essex,185,338,4866
1993,1994,Inflow,36,81,34,23,NJ,Middlesex,152,286,4878
1993,1994,Inflow,36,81,9,1,Ct,Fairfield,138,235,5219
1993,1994,Inflow,36,81,36,87,NY,Rockland,136,241,3652
1993,1994,Inflow,36,81,57,5,FR,APO / FPO Zip Code,130,216,1858
1993,1994,Inflow,36,81,17,31,Il,Cook,114,195,2947
1993,1994,Inflow,36,81,12,95,Fl,Orange,100,206,1416
1993,1994,Inflow,36,81,34,39,NJ,Union,96,185,2287
1993,1994,Inflow,36,81,36,71,NY,Orange,92,165,2425
1993,1994,Inflow,36,81,34,31,NJ,Passaic,91,163,1948
1993,1994,Inflow,36,81,36,27,NY,Dutchess,87,141,2688
1993,1994,Inflow,36,81,34,25,NJ,Monmouth,83,142,2189
1993,1994,Inflow,36,81,42,101,Pa,Philadelphia,80,129,1483
1993,1994,Inflow,36,81,25,25,Ma,Suffolk,75,104,1468
1993,1994,Inflow,36,81,12,99,Fl,Palm Beach,75,132,1331
1993,1994,Inflow,36,81,9,9,Ct,New Haven,74,131,1612
1993,1994,Inflow,36,81,6,73,Ca,San Diego,69,116,1389
1993,1994,Inflow,36,81,36,29,NY,Erie,69,104,1309
1993,1994,Inflow,36,81,9,3,Ct,Hartford,68,123,1946
1993,1994,Inflow,36,81,48,201,Tx,Harris,67,138,1337
1993,1994,Inflow,36,81,34,27,NJ,Morris,62,99,1541
1993,1994,Inflow,36,81,36,1,NY,Albany,62,85,994
1993,1994,Inflow,36,81,6,75,Ca,San Francisco,60,83,1452
1993,1994,Inflow,36,81,25,17,Ma,Middlesex,55,87,1399
1993,1994,Inflow,36,81,24,31,Md,Montgomery,51,87,1046
1993,1994,Inflow,36,81,11,1,DC,"Wash.,D.C.",50,75,1422
1993,1994,Inflow,36,81,6,59,Ca,Orange,48,87,742
1993,1994,Inflow,36,81,51,59,Va,Fairfax,47,86,1246
1993,1994,Inflow,36,81,34,29,NJ,Ocean,46,86,1163
1993,1994,Inflow,36,81,36,111,NY,Ulster,43,69,805
1993,1994,Inflow,36,81,12,103,Fl,Pinellas,43,67,618
1993,1994,Inflow,36,81,24,33,Md,Prince George's,41,79,795
1993,1994,Inflow,36,81,36,55,NY,Monroe,41,76,705
1993,1994,Inflow,36,81,4,13,Az,Maricopa,40,61,655
1993,1994,Inflow,36,81,36,105,NY,Sullivan,39,56,940
1993,1994,Inflow,36,81,12,57,Fl,Hillsborough,37,68,558
1993,1994,Inflow,36,81,44,7,RI,Providence,36,62,569
1993,1994,Inflow,36,81,15,3,Hi,Honolulu,35,60,731
1993,1994,Inflow,36,81,6,1,Ca,Alameda,35,59,799
1993,1994,Inflow,36,81,32,3,Nv,Clark,34,63,541
1993,1994,Inflow,36,81,53,33,Wa,King,33,47,1187
1993,1994,Inflow,36,81,36,67,NY,Onondaga,32,44,572
1993,1994,Inflow,36,81,6,85,Ca,Santa Clara,32,62,651
1993,1994,Inflow,36,81,34,5,NJ,Burlington,31,68,741
1993,1994,Inflow,36,81,48,113,Tx,Dallas,31,62,753
1993,1994,Inflow,36,81,36,7,NY,Broome,30,40,456
1993,1994,Inflow,36,81,34,35,NJ,Somerset,30,53,1062
1993,1994,Inflow,36,81,13,89,Ga,De Kalb,30,58,624
1993,1994,Inflow,36,81,42,3,Pa,Allegheny,29,42,519
1993,1994,Inflow,36,81,13,121,Ga,Fulton,28,49,1430
1993,1994,Inflow,36,81,57,3,FR,Foreign / Puerto Rico,28,68,444
1993,1994,Inflow,36,81,25,21,Ma,Norfolk,27,41,678
1993,1994,Inflow,36,81,12,31,Fl,Duval,27,51,391
1993,1994,Inflow,36,81,34,7,NJ,Camden,27,46,616
1993,1994,Inflow,36,81,39,35,Oh,Cuyahoga,26,55,512
1993,1994,Inflow,36,81,6,71,Ca,San Bernardino,25,38,248
1993,1994,Inflow,36,81,42,89,Pa,Monroe,25,48,620
1993,1994,Inflow,36,81,37,51,NC,Cumberland,24,46,362
1993,1994,Inflow,36,81,34,1,NJ,Atlantic,24,43,269
1993,1994,Inflow,36,81,24,5,Md,Baltimore,23,44,466
1993,1994,Inflow,36,81,12,9,Fl,Brevard,23,51,373
1993,1994,Inflow,36,81,51,710,Va,Norfolk city,23,34,252
1993,1994,Inflow,36,81,39,61,Oh,Hamilton,23,28,401
1993,1994,Inflow,36,81,36,79,NY,Putnam,22,34,929
1993,1994,Inflow,36,81,37,133,NC,Onslow,22,32,306
1993,1994,Inflow,36,81,34,21,NJ,Mercer,22,43,723
1993,1994,Inflow,36,81,24,510,Md,Baltimore city,22,36,364
1993,1994,Inflow,36,81,51,810,Va,Virginia Beach city,22,40,275
1993,1994,Inflow,36,81,39,49,Oh,Franklin,22,32,413
1993,1994,Inflow,36,81,12,97,Fl,Osceola,21,46,290
1993,1994,Inflow,36,81,36,39,NY,Greene,20,33,578
1993,1994,Inflow,36,81,27,53,Mn,Hennepin,20,27,398
1993,1994,Inflow,36,81,42,45,Pa,Delaware,20,27,407
1993,1994,Inflow,36,81,37,119,NC,Mecklenburg,20,37,337
1993,1994,Inflow,36,81,12,117,Fl,Seminole,20,39,459
1993,1994,Inflow,36,81,25,9,Ma,Essex,19,35,343
1993,1994,Inflow,36,81,42,17,Pa,Bucks,19,32,542
1993,1994,Inflow,36,81,8,31,Co,Denver,18,24,312
1993,1994,Inflow,36,81,12,127,Fl,Volusia,18,33,310
1993,1994,Inflow,36,81,25,15,Ma,Hampshire,18,25,269
1993,1994,Inflow,36,81,42,91,Pa,Montgomery,18,29,495
1993,1994,Inflow,36,81,6,53,Ca,Monterey,17,28,392
1993,1994,Inflow,36,81,42,77,Pa,Lehigh,17,31,204
1993,1994,Inflow,36,81,6,81,Ca,San Mateo,17,37,503
1993,1994,Inflow,36,81,36,77,NY,Otsego,17,34,292
1993,1994,Inflow,36,81,26,163,Mi,Wayne,17,30,549
1993,1994,Inflow,36,81,25,13,Ma,Hampden,17,36,364
1993,1994,Inflow,36,81,51,510,Va,Alexandria city,17,32,327
1993,1994,Inflow,36,81,25,27,Ma,Worcester,17,26,320
1993,1994,Inflow,36,81,6,67,Ca,Sacramento,16,25,290
1993,1994,Inflow,36,81,51,13,Va,Arlington,16,26,323
1993,1994,Inflow,36,81,37,183,NC,Wake,16,35,316
1993,1994,Inflow,36,81,8,41,Co,El Paso,16,26,232
1993,1994,Inflow,36,81,29,189,Mo,St. Louis,16,32,312
1993,1994,Inflow,36,81,53,53,Wa,Pierce,16,30,229
1993,1994,Inflow,36,81,40,143,Ok,Tulsa,16,24,380
1993,1994,Inflow,36,81,10,3,De,New Castle,16,21,358
1993,1994,Inflow,36,81,26,161,Mi,Washtenaw,15,16,210
1993,1994,Inflow,36,81,42,71,Pa,Lancaster,15,24,185
1993,1994,Inflow,36,81,36,45,NY,Jefferson,15,26,254
1993,1994,Inflow,36,81,48,453,Tx,Travis,15,22,309
1993,1994,Inflow,36,81,45,79,SC,Richland,14,21,235
1993,1994,Inflow,36,81,42,103,Pa,Pike,14,30,430
1993,1994,Inflow,36,81,12,101,Fl,Pasco,14,20,250
1993,1994,Inflow,36,81,9,5,Ct,Litchfield,14,25,271
1993,1994,Inflow,36,81,12,71,Fl,Lee,14,31,183
1993,1994,Inflow,36,81,36,83,NY,Rensselaer,13,23,408
1993,1994,Inflow,36,81,36,109,NY,Tompkins,13,17,325
1993,1994,Inflow,36,81,48,29,Tx,Bexar,13,20,224
1993,1994,Inflow,36,81,51,153,Va,Prince William,13,21,353
1993,1994,Inflow,36,81,51,700,Va,Newport News city,12,21,204
1993,1994,Inflow,36,81,36,93,NY,Schenectady,12,18,264
1993,1994,Inflow,36,81,36,21,NY,Columbia,12,25,470
1993,1994,Inflow,36,81,13,67,Ga,Cobb,12,20,153
1993,1994,Inflow,36,81,42,29,Pa,Chester,12,22,186
1993,1994,Inflow,36,81,48,27,Tx,Bell,12,19,144
1993,1994,Inflow,36,81,36,65,NY,Oneida,12,13,141
1993,1994,Inflow,36,81,42,95,Pa,Northampton,11,23,318
1993,1994,Inflow,36,81,42,11,Pa,Berks,11,16,137
1993,1994,Inflow,36,81,17,43,Il,Du Page,11,18,401
1993,1994,Inflow,36,81,36,63,NY,Niagara,11,17,212
1993,1994,Inflow,36,81,51,87,Va,Henrico,11,20,190
1993,1994,Inflow,36,81,8,13,Co,Boulder,11,16,132
1993,1994,Inflow,36,81,37,81,NC,Guilford,11,16,170
1993,1994,Inflow,36,81,1,89,Al,Madison,10,17,164
1993,1994,Inflow,36,81,34,37,NJ,Sussex,10,21,283
1993,1994,Inflow,36,81,51,41,Va,Chesterfield,10,18,91
1993,1994,Inflow,36,81,9,11,Ct,New London,10,13,154
1993,1994,Inflow,36,81,37,63,NC,Durham,10,18,196
1993,1994,Inflow,36,81,48,439,Tx,Tarrant,10,20,130
1993,1994,Inflow,36,81,12,83,Fl,Marion,10,23,128
1993,1994,Inflow,36,81,63,10,XX,Same State,85,137,1544
1993,1994,Inflow,36,81,63,11,XX,Region 1: Northeast,224,348,4292
1993,1994,Inflow,36,81,63,12,XX,Region 2: Midwest,260,421,4664
1993,1994,Inflow,36,81,63,13,XX,Region 3: South,598,1041,10498
1993,1994,Inflow,36,81,63,14,XX,Region 4: West,188,331,3104
1993,1994,Inflow,36,81,63,50,NY,County Non-Migrant,635051,1332616,20848926
1993,1994,Inflow,36,83,0,1,NY,Rensselaer (Total Migrant),3448,5806,90332
1993,1994,Inflow,36,83,36,1,NY,Albany,1348,2304,35847
1993,1994,Inflow,36,83,36,91,NY,Saratoga,381,648,10068
1993,1994,Inflow,36,83,36,21,NY,Columbia,146,283,4445
1993,1994,Inflow,36,83,36,93,NY,Schenectady,138,221,3755
1993,1994,Inflow,36,83,57,1,FR,Foreign / Overseas,88,104,697
1993,1994,Inflow,36,83,36,115,NY,Washington,65,139,1838
1993,1994,Inflow,36,83,50,3,Vt,Bennington,42,81,1218
1993,1994,Inflow,36,83,25,3,Ma,Berkshire,34,63,974
1993,1994,Inflow,36,83,36,39,NY,Greene,32,53,638
1993,1994,Inflow,36,83,36,27,NY,Dutchess,28,34,839
1993,1994,Inflow,36,83,36,55,NY,Monroe,25,39,994
1993,1994,Inflow,36,83,36,113,NY,Warren,24,37,509
1993,1994,Inflow,36,83,36,61,NY,New York,24,36,931
1993,1994,Inflow,36,83,36,119,NY,Westchester,23,36,1353
1993,1994,Inflow,36,83,6,37,Ca,Los Angeles,23,28,691
1993,1994,Inflow,36,83,36,29,NY,Erie,22,31,580
1993,1994,Inflow,36,83,36,111,NY,Ulster,21,34,468
1993,1994,Inflow,36,83,36,103,NY,Suffolk,21,33,578
1993,1994,Inflow,36,83,36,67,NY,Onondaga,20,30,387
1993,1994,Inflow,36,83,36,71,NY,Orange,19,36,646
1993,1994,Inflow,36,83,36,59,NY,Nassau,17,27,403
1993,1994,Inflow,36,83,25,17,Ma,Middlesex,16,19,287
1993,1994,Inflow,36,83,36,65,NY,Oneida,16,18,420
1993,1994,Inflow,36,83,36,47,NY,Kings,16,31,440
1993,1994,Inflow,36,83,57,5,FR,APO / FPO Zip Code,16,29,239
1993,1994,Inflow,36,83,36,81,NY,Queens,14,31,400
1993,1994,Inflow,36,83,36,7,NY,Broome,14,20,325
1993,1994,Inflow,36,83,36,57,NY,Montgomery,13,22,404
1993,1994,Inflow,36,83,36,89,NY,St. Lawrence,13,20,147
1993,1994,Inflow,36,83,9,9,Ct,New Haven,12,16,269
1993,1994,Inflow,36,83,36,5,NY,Bronx,12,19,282
1993,1994,Inflow,36,83,36,35,NY,Fulton,11,17,203
1993,1994,Inflow,36,83,25,21,Ma,Norfolk,11,12,206
1993,1994,Inflow,36,83,36,95,NY,Schoharie,10,25,231
1993,1994,Inflow,36,83,53,33,Wa,King,10,14,287
1993,1994,Inflow,36,83,9,1,Ct,Fairfield,10,19,674
1993,1994,Inflow,36,83,51,810,Va,Virginia Beach city,10,16,199
1993,1994,Inflow,36,83,63,10,XX,Same State,101,166,2274
1993,1994,Inflow,36,83,63,11,XX,Region 1: Northeast,203,325,5645
1993,1994,Inflow,36,83,63,12,XX,Region 2: Midwest,84,143,2258
1993,1994,Inflow,36,83,63,13,XX,Region 3: South,224,405,5385
1993,1994,Inflow,36,83,63,14,XX,Region 4: West,91,142,1898
1993,1994,Inflow,36,83,63,50,NY,County Non-Migrant,54131,117051,1843803
1993,1994,Inflow,36,85,0,1,NY,Richmond (Total Migrant),5624,11663,192078
1993,1994,Inflow,36,85,36,47,NY,Kings,2494,5609,96281
1993,1994,Inflow,36,85,36,81,NY,Queens,483,1024,15840
1993,1994,Inflow,36,85,36,61,NY,New York,445,863,16502
1993,1994,Inflow,36,85,36,5,NY,Bronx,199,422,6222
1993,1994,Inflow,36,85,34,23,NJ,Middlesex,129,238,4974
1993,1994,Inflow,36,85,36,59,NY,Nassau,107,190,4454
1993,1994,Inflow,36,85,34,25,NJ,Monmouth,105,192,4001
1993,1994,Inflow,36,85,34,17,NJ,Hudson,92,190,2728
1993,1994,Inflow,36,85,36,103,NY,Suffolk,87,159,3060
1993,1994,Inflow,36,85,57,5,FR,APO / FPO Zip Code,65,106,1171
1993,1994,Inflow,36,85,57,1,FR,Foreign / Overseas,54,63,1391
1993,1994,Inflow,36,85,34,3,NJ,Bergen,53,102,1685
1993,1994,Inflow,36,85,34,29,NJ,Ocean,47,60,1306
1993,1994,Inflow,36,85,12,11,Fl,Broward,44,86,841
1993,1994,Inflow,36,85,36,119,NY,Westchester,41,72,1500
1993,1994,Inflow,36,85,34,13,NJ,Essex,37,81,1196
1993,1994,Inflow,36,85,34,39,NJ,Union,34,56,1022
1993,1994,Inflow,36,85,6,37,Ca,Los Angeles,34,55,849
1993,1994,Inflow,36,85,34,27,NJ,Morris,29,45,959
1993,1994,Inflow,36,85,34,31,NJ,Passaic,25,57,911
1993,1994,Inflow,36,85,36,71,NY,Orange,22,44,656
1993,1994,Inflow,36,85,6,73,Ca,San Diego,21,42,424
1993,1994,Inflow,36,85,12,99,Fl,Palm Beach,19,26,184
1993,1994,Inflow,36,85,42,101,Pa,Philadelphia,19,35,420
1993,1994,Inflow,36,85,51,810,Va,Virginia Beach city,16,45,428
1993,1994,Inflow,36,85,36,87,NY,Rockland,16,21,686
1993,1994,Inflow,36,85,12,25,Fl,Dade,16,21,328
1993,1994,Inflow,36,85,34,35,NJ,Somerset,15,19,435
1993,1994,Inflow,36,85,34,21,NJ,Mercer,14,23,409
1993,1994,Inflow,36,85,51,710,Va,Norfolk city,12,40,213
1993,1994,Inflow,36,85,9,1,Ct,Fairfield,12,21,981
1993,1994,Inflow,36,85,12,103,Fl,Pinellas,12,15,132
1993,1994,Inflow,36,85,12,31,Fl,Duval,11,35,336
1993,1994,Inflow,36,85,17,31,Il,Cook,11,25,320
1993,1994,Inflow,36,85,6,59,Ca,Orange,10,27,226
1993,1994,Inflow,36,85,44,5,RI,Newport,10,29,245
1993,1994,Inflow,36,85,4,13,Az,Maricopa,10,21,193
1993,1994,Inflow,36,85,34,5,NJ,Burlington,10,19,262
1993,1994,Inflow,36,85,12,57,Fl,Hillsborough,10,17,438
1993,1994,Inflow,36,85,11,1,DC,"Wash.,D.C.",10,20,239
1993,1994,Inflow,36,85,36,1,NY,Albany,10,16,265
1993,1994,Inflow,36,85,63,10,XX,Same State,98,155,2365
1993,1994,Inflow,36,85,63,11,XX,Region 1: Northeast,182,380,5155
1993,1994,Inflow,36,85,63,12,XX,Region 2: Midwest,89,166,2560
1993,1994,Inflow,36,85,63,13,XX,Region 3: South,270,559,5298
1993,1994,Inflow,36,85,63,14,XX,Region 4: West,95,172,1987
1993,1994,Inflow,36,85,63,50,NY,County Non-Migrant,128443,291658,5569551
1993,1994,Inflow,36,87,0,1,NY,Rockland (Total Migrant),4486,8905,197493
1993,1994,Inflow,36,87,36,119,NY,Westchester,495,1031,24369
1993,1994,Inflow,36,87,36,5,NY,Bronx,457,1048,20017
1993,1994,Inflow,36,87,34,3,NJ,Bergen,451,806,23847
1993,1994,Inflow,36,87,36,61,NY,New York,397,797,23124
1993,1994,Inflow,36,87,36,71,NY,Orange,341,691,13506
1993,1994,Inflow,36,87,36,81,NY,Queens,316,726,14852
1993,1994,Inflow,36,87,36,47,NY,Kings,255,678,11773
1993,1994,Inflow,36,87,36,59,NY,Nassau,88,193,5860
1993,1994,Inflow,36,87,34,17,NJ,Hudson,69,126,3659
1993,1994,Inflow,36,87,36,103,NY,Suffolk,63,111,2493
1993,1994,Inflow,36,87,9,1,Ct,Fairfield,59,114,3168
1993,1994,Inflow,36,87,57,1,FR,Foreign / Overseas,59,120,2490
1993,1994,Inflow,36,87,34,31,NJ,Passaic,56,91,2422
1993,1994,Inflow,36,87,6,37,Ca,Los Angeles,42,71,1149
1993,1994,Inflow,36,87,36,27,NY,Dutchess,40,73,1744
1993,1994,Inflow,36,87,34,13,NJ,Essex,37,69,1094
1993,1994,Inflow,36,87,12,99,Fl,Palm Beach,34,43,798
1993,1994,Inflow,36,87,12,11,Fl,Broward,34,49,725
1993,1994,Inflow,36,87,36,85,NY,Richmond,33,77,1921
1993,1994,Inflow,36,87,36,105,NY,Sullivan,28,56,848
1993,1994,Inflow,36,87,36,79,NY,Putnam,25,52,1021
1993,1994,Inflow,36,87,34,23,NJ,Middlesex,24,43,1295
1993,1994,Inflow,36,87,34,39,NJ,Union,23,37,846
1993,1994,Inflow,36,87,34,27,NJ,Morris,22,30,3781
1993,1994,Inflow,36,87,25,17,Ma,Middlesex,20,26,821
1993,1994,Inflow,36,87,36,29,NY,Erie,19,23,443
1993,1994,Inflow,36,87,34,29,NJ,Ocean,18,37,582
1993,1994,Inflow,36,87,12,25,Fl,Dade,18,35,333
1993,1994,Inflow,36,87,36,111,NY,Ulster,17,28,597
1993,1994,Inflow,36,87,34,25,NJ,Monmouth,17,47,734
1993,1994,Inflow,36,87,6,73,Ca,San Diego,16,19,319
1993,1994,Inflow,36,87,9,9,Ct,New Haven,15,20,460
1993,1994,Inflow,36,87,57,5,FR,APO / FPO Zip Code,15,28,316
1993,1994,Inflow,36,87,34,21,NJ,Mercer,14,24,377
1993,1994,Inflow,36,87,9,3,Ct,Hartford,14,31,852
1993,1994,Inflow,36,87,42,101,Pa,Philadelphia,14,18,207
1993,1994,Inflow,36,87,17,31,Il,Cook,14,19,480
1993,1994,Inflow,36,87,25,25,Ma,Suffolk,13,17,505
1993,1994,Inflow,36,87,36,67,NY,Onondaga,13,17,246
1993,1994,Inflow,36,87,36,1,NY,Albany,13,20,325
1993,1994,Inflow,36,87,36,7,NY,Broome,12,17,200
1993,1994,Inflow,36,87,36,55,NY,Monroe,12,19,420
